id,details
SECTION_218_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-04 04:57:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Elena Rostova (The Tsaritsa) NARRATIVE: On 2025-10-04 04:57:00 EST, surveillance team observed Tariq Mansoor operating Black 2021 Ford Explorer (IL Plate: 7XYZ-89). Subject traveled directly to Pier 4, Gary Port Facility, Gary, IN where a clandestine meeting occurred with Elena Rostova. Subjects were observed discussing operations related to Horizon Global Transfer (Account HGT-9011). Subject Elena Rostova was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_219_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-04 09:07:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Victor Vance (The Tailor), Marcus Thorne (Enforcer) TARGET LINE: +1-312-555-0199 (Victor Vance) -> +1-202-555-0143 (Marcus Thorne) TRANSCRIPT:   [2025-10-04 09:07:00 EST] Victor Vance: 'Did you authorize the release for Meridian Holdings LLC (Shell Entity #8840)?'   [2025-10-04 09:07:00 EST] Marcus Thorne: 'It is pending at 304 Pier Road, Gary, IN (Lakeside Bistro). We need $165,000 sent to First National Bank Acc #8839-10294-US.'   [2025-10-04 09:07:00 EST] Victor Vance: 'Make sure Enforcer handles the transport in the Silver Audi Q7 (VIN: WA1VAAFE4CD019283).' --------------------------------------------------------------------------------"
SECTION_220_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-04 11:25:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Carlos Mendez (El Toro) CELLULAR INTERCEPT DATA:   Device A: Tariq Mansoor (+1-973-555-0167) | Device B: Carlos Mendez (+1-619-555-0199)   Cell Tower Sector: T-902 (Pier 4, Gary Port Facility, Gary, IN)   Event: Call duration 253 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_221_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-04 17:14:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Marcus Thorne (Enforcer) TARGET LINE: +1-312-555-0188 (Elena Rostova) -> +1-202-555-0143 (Marcus Thorne) TRANSCRIPT:   [2025-10-04 17:14:00 EST] Elena Rostova: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-10-04 17:14:00 EST] Marcus Thorne: 'It is pending at Pier 4, Gary Port Facility, Gary, IN. We need $421,000 sent to Crypto Wallet 0x71C...3A9D (Darknet Link).'   [2025-10-04 17:14:00 EST] Elena Rostova: 'Make sure Enforcer handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_222_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-05 05:27:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Victor Vance (The Tailor), Marcus Thorne (Enforcer) NARRATIVE: On 2025-10-05 05:27:00 EST, surveillance team observed Victor Vance operating Silver Audi Q7 (VIN: WA1VAAFE4CD019283). Subject traveled directly to 412 Oak Street, Paterson, NJ (Safehouse Alpha) where a clandestine meeting occurred with Marcus Thorne. Subjects were observed discussing operations related to Apex Freight Logistics (1428 Elmwood Ave, Chicago IL). Subject Marcus Thorne was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_223_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-05 09:45:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Sarah Lin (Accountant) TRANSACTION RECORD:   Originator: Marcus Thorne / Horizon Global Transfer (Account HGT-9011)   Destination Account: Crypto Wallet 0x71C...3A9D (Darknet Link)   Amount: $345,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-202-555-0143 active at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). --------------------------------------------------------------------------------"
SECTION_224_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-05 21:50:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Sarah Lin (Accountant) TRANSACTION RECORD:   Originator: Tariq Mansoor / Horizon Global Transfer (Account HGT-9011)   Destination Account: Crypto Wallet 0x71C...3A9D (Darknet Link)   Amount: $759,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-973-555-0167 active at Pier 4, Gary Port Facility, Gary, IN. --------------------------------------------------------------------------------"
SECTION_225_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-06 08:31:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Carlos Mendez (El Toro) NARRATIVE: On 2025-10-06 08:31:00 EST, surveillance team observed Tariq Mansoor operating Silver Audi Q7 (VIN: WA1VAAFE4CD019283). Subject traveled directly to 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ) where a clandestine meeting occurred with Carlos Mendez. Subjects were observed discussing operations related to Apex Freight Logistics (1428 Elmwood Ave, Chicago IL). Subject Carlos Mendez was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_226_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-06 19:13:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Victor Vance (The Tailor), Sarah Lin (Accountant) TRANSACTION RECORD:   Originator: Victor Vance / Pacific Import Export Co. (San Diego, CA)   Destination Account: Crypto Wallet 0x71C...3A9D (Darknet Link)   Amount: $492,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-312-555-0199 active at 304 Pier Road, Gary, IN (Lakeside Bistro). --------------------------------------------------------------------------------"
SECTION_227_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-07 02:40:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Sarah Lin (Accountant) TRANSACTION RECORD:   Originator: Carlos Mendez / Pacific Import Export Co. (San Diego, CA)   Destination Account: First National Bank Acc #8839-10294-US   Amount: $563,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-619-555-0199 active at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). --------------------------------------------------------------------------------"
SECTION_228_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-07 09:24:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Marcus Thorne (Enforcer) CELLULAR INTERCEPT DATA:   Device A: Elena Rostova (+1-312-555-0188) | Device B: Marcus Thorne (+1-202-555-0143)   Cell Tower Sector: T-902 (1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ))   Event: Call duration 76 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_229_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-07 17:59:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Victor Vance (The Tailor) TARGET LINE: +1-973-555-0167 (Tariq Mansoor) -> +1-312-555-0199 (Victor Vance) TRANSCRIPT:   [2025-10-07 17:59:00 EST] Tariq Mansoor: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-10-07 17:59:00 EST] Victor Vance: 'It is pending at Pier 4, Gary Port Facility, Gary, IN. We need $353,000 sent to Bank of America Acc #5540-1920-3341.'   [2025-10-07 17:59:00 EST] Tariq Mansoor: 'Make sure The Tailor handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_230_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-08 00:04:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Marcus Thorne (Enforcer) TARGET LINE: +1-973-555-0167 (Tariq Mansoor) -> +1-202-555-0143 (Marcus Thorne) TRANSCRIPT:   [2025-10-08 00:04:00 EST] Tariq Mansoor: 'Did you authorize the release for Apex Freight Logistics (1428 Elmwood Ave, Chicago IL)?'   [2025-10-08 00:04:00 EST] Marcus Thorne: 'It is pending at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). We need $300,000 sent to Bank of America Acc #5540-1920-3341.'   [2025-10-08 00:04:00 EST] Tariq Mansoor: 'Make sure Enforcer handles the transport in the Silver Audi Q7 (VIN: WA1VAAFE4CD019283).' --------------------------------------------------------------------------------"
SECTION_231_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-08 10:51:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Marcus Thorne (Enforcer) TARGET LINE: +1-312-555-0188 (Elena Rostova) -> +1-202-555-0143 (Marcus Thorne) TRANSCRIPT:   [2025-10-08 10:51:00 EST] Elena Rostova: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-10-08 10:51:00 EST] Marcus Thorne: 'It is pending at Pier 4, Gary Port Facility, Gary, IN. We need $120,000 sent to Bank of America Acc #5540-1920-3341.'   [2025-10-08 10:51:00 EST] Elena Rostova: 'Make sure Enforcer handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_232_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-08 21:15:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Elena Rostova (The Tsaritsa) NARRATIVE: On 2025-10-08 21:15:00 EST, surveillance team observed Tariq Mansoor operating Silver Audi Q7 (VIN: WA1VAAFE4CD019283). Subject traveled directly to Pier 4, Gary Port Facility, Gary, IN where a clandestine meeting occurred with Elena Rostova. Subjects were observed discussing operations related to Meridian Holdings LLC (Shell Entity #8840). Subject Elena Rostova was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_233_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-09 02:37:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Victor Vance (The Tailor) NARRATIVE: On 2025-10-09 02:37:00 EST, surveillance team observed Elena Rostova operating Black 2021 Ford Explorer (IL Plate: 7XYZ-89). Subject traveled directly to 88 Industrial Parkway, Newark, NJ (Warehouse Depot) where a clandestine meeting occurred with Victor Vance. Subjects were observed discussing operations related to Apex Freight Logistics (1428 Elmwood Ave, Chicago IL). Subject Victor Vance was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_234_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-09 06:44:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Sarah Lin (Accountant), Carlos Mendez (El Toro) NARRATIVE: On 2025-10-09 06:44:00 EST, surveillance team observed Sarah Lin operating Black 2021 Ford Explorer (IL Plate: 7XYZ-89). Subject traveled directly to 88 Industrial Parkway, Newark, NJ (Warehouse Depot) where a clandestine meeting occurred with Carlos Mendez. Subjects were observed discussing operations related to Apex Freight Logistics (1428 Elmwood Ave, Chicago IL). Subject Carlos Mendez was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_235_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-09 18:31:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Sarah Lin (Accountant), Elena Rostova (The Tsaritsa) CELLULAR INTERCEPT DATA:   Device A: Sarah Lin (+1-619-555-0122) | Device B: Elena Rostova (+1-312-555-0188)   Cell Tower Sector: T-902 (1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ))   Event: Call duration 155 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_236_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-09 22:49:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Victor Vance (The Tailor) NARRATIVE: On 2025-10-09 22:49:00 EST, surveillance team observed Marcus Thorne operating Silver Audi Q7 (VIN: WA1VAAFE4CD019283). Subject traveled directly to Pier 4, Gary Port Facility, Gary, IN where a clandestine meeting occurred with Victor Vance. Subjects were observed discussing operations related to Meridian Holdings LLC (Shell Entity #8840). Subject Victor Vance was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_237_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-10 06:42:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Carlos Mendez (El Toro) NARRATIVE: On 2025-10-10 06:42:00 EST, surveillance team observed Elena Rostova operating Silver Audi Q7 (VIN: WA1VAAFE4CD019283). Subject traveled directly to 304 Pier Road, Gary, IN (Lakeside Bistro) where a clandestine meeting occurred with Carlos Mendez. Subjects were observed discussing operations related to Meridian Holdings LLC (Shell Entity #8840). Subject Carlos Mendez was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_238_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-10 09:26:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Tariq Mansoor (Ghost) NARRATIVE: On 2025-10-10 09:26:00 EST, surveillance team observed Carlos Mendez operating Black 2021 Ford Explorer (IL Plate: 7XYZ-89). Subject traveled directly to Pier 4, Gary Port Facility, Gary, IN where a clandestine meeting occurred with Tariq Mansoor. Subjects were observed discussing operations related to Horizon Global Transfer (Account HGT-9011). Subject Tariq Mansoor was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_239_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-10 20:48:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Victor Vance (The Tailor) TARGET LINE: +1-312-555-0188 (Elena Rostova) -> +1-312-555-0199 (Victor Vance) TRANSCRIPT:   [2025-10-10 20:48:00 EST] Elena Rostova: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-10-10 20:48:00 EST] Victor Vance: 'It is pending at 412 Oak Street, Paterson, NJ (Safehouse Alpha). We need $50,000 sent to First National Bank Acc #8839-10294-US.'   [2025-10-10 20:48:00 EST] Elena Rostova: 'Make sure The Tailor handles the transport in the White Freightliner Semi-Truck (Lic: TRK-9901).' --------------------------------------------------------------------------------"
SECTION_240_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-11 02:52:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Elena Rostova (The Tsaritsa) TARGET LINE: +1-973-555-0167 (Tariq Mansoor) -> +1-312-555-0188 (Elena Rostova) TRANSCRIPT:   [2025-10-11 02:52:00 EST] Tariq Mansoor: 'Did you authorize the release for Meridian Holdings LLC (Shell Entity #8840)?'   [2025-10-11 02:52:00 EST] Elena Rostova: 'It is pending at 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ). We need $273,000 sent to Crypto Wallet 0x71C...3A9D (Darknet Link).'   [2025-10-11 02:52:00 EST] Tariq Mansoor: 'Make sure The Tsaritsa handles the transport in the Silver Audi Q7 (VIN: WA1VAAFE4CD019283).' --------------------------------------------------------------------------------"
SECTION_241_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-11 11:15:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Sarah Lin (Accountant) TARGET LINE: +1-202-555-0143 (Marcus Thorne) -> +1-619-555-0122 (Sarah Lin) TRANSCRIPT:   [2025-10-11 11:15:00 EST] Marcus Thorne: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-10-11 11:15:00 EST] Sarah Lin: 'It is pending at Pier 4, Gary Port Facility, Gary, IN. We need $391,000 sent to First National Bank Acc #8839-10294-US.'   [2025-10-11 11:15:00 EST] Marcus Thorne: 'Make sure Accountant handles the transport in the Silver Audi Q7 (VIN: WA1VAAFE4CD019283).' --------------------------------------------------------------------------------"
SECTION_242_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-11 19:41:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Tariq Mansoor (Ghost) TRANSACTION RECORD:   Originator: Marcus Thorne / Pacific Import Export Co. (San Diego, CA)   Destination Account: Crypto Wallet 0x71C...3A9D (Darknet Link)   Amount: $273,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-202-555-0143 active at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). --------------------------------------------------------------------------------"
SECTION_243_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-12 08:39:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Carlos Mendez (El Toro) TARGET LINE: +1-312-555-0188 (Elena Rostova) -> +1-619-555-0199 (Carlos Mendez) TRANSCRIPT:   [2025-10-12 08:39:00 EST] Elena Rostova: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-10-12 08:39:00 EST] Carlos Mendez: 'It is pending at Pier 4, Gary Port Facility, Gary, IN. We need $201,000 sent to Bank of America Acc #5540-1920-3341.'   [2025-10-12 08:39:00 EST] Elena Rostova: 'Make sure El Toro handles the transport in the White Freightliner Semi-Truck (Lic: TRK-9901).' --------------------------------------------------------------------------------"
